idpoi,title,layer,type,tipo,subcategoria,address,postcode,phone,web,description,image_uri,lat,lon,mp3_uri,lang
8547,Igrexa de San Pedro de Sárdoma,lugares,37,Edificios singulares,Arquitectura relixiosa,Parroquia de Sárdoma,36214,,,"O conxunto parroquial está formado pola Igrexa, o adro e o cemiterio, que, xunto á Casa Reitoral, constitúen un exemplo destacado na parroquia.",http://www.turismodevigo.org/sites/turismodevigo/files/lug179.jpg,42.2172606841915,-8.71178856116699,,gl-ES
8548,Igrexa de San Jorge de Saiáns,lugares,37,Edificios singulares,Arquitectura relixiosa,Calle Eira Vella,36392,,,Igrexa de inspiración gótica na oxiva das ventás e barroca no xogo de volumes e nalgúns detalles como a fornela.,http://www.turismodevigo.org/sites/turismodevigo/files/lug180.jpg,42.1677162446445,-8.80469253389744,,gl-ES
8549,Igrexa de Oia,lugares,37,Edificios singulares,Arquitectura relixiosa,"Carretera de la Igrexa, Roteas",36390,,,"Esta Igrexa é un exemplo do modelo tradicional do rural galego. É de planta lonxitudinal sinxela, cunha soa nave cuberta a dúas augas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug181.jpg,42.1826495750421,-8.80111689227044,,gl-ES
8550,Círculo Mercantil,lugares,37,Edificios singulares,Edificio singular,"Calle Príncipe, 44",36202,,,O edificio é de estilo ecléctico cunha composición clasicista. Foi realizado polo arquitecto Manuel Gómez Román no ano 1921.,http://www.turismodevigo.org/sites/turismodevigo/files/lug183.jpg,42.2366101395826,-8.72244239295161,,gl-ES
8551,Casa de Ceta,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Almeida, 2",36202,,,Palacete urbano do século XV enmarcado no estilo gótico tardío. Ten aspecto de torre grande medieval e está construído sobre perpiaños de pedra.,http://www.turismodevigo.org/sites/turismodevigo/files/lug184.jpg,42.2379065853052,-8.72809399688459,,gl-ES
8552,Igrexa de Navia (nueva),lugares,37,Edificios singulares,Arquitectura relixiosa,Parroquia de San Paio de Navia,36212,,,"Tras finalizar o seu proxecto da Igrexa de Inmaculada Concepción no barrio do Calvario, Román Conde embárcase na construción desta nova Igrexa na parroquia de Sampaio de Navia, na que logrará un xogo de volumes máis sosegado.",http://www.turismodevigo.org/sites/turismodevigo/files/lug185.jpg,42.2079828474107,-8.76715068780414,,gl-ES
8553,Igrexa de Navia,lugares,37,Edificios singulares,Arquitectura relixiosa,Parroquia de San Paio de Navia,36212,,,"A actual Igrexa baséase nunha ampliación da antiga Capela de 1900. No interior encóntrase un retablo de estilo barroco, que tamén sufriu reformas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug187.jpg,42.2071447719605,-8.76750542284277,,gl-ES
8554,Verbum - Casa das Palabras,lugares,38,Museos,Casa das palabras,"Avda. de Samil, nº 17",36212,986240130,www.verbum.vigo.org,"Museo interactivo sobre todos os ámbitos relacionados coa comunicación humana, deseñado como un espazo cultural, lúdico e divulgativo no que os visitantes poden participar dun modo activo nos elementos expositivos.",http://www.turismodevigo.org/sites/turismodevigo/files/lug189.jpg,42.2128101707506,-8.77382191258537,,gl-ES
8555,Centro de Recepción de Visitantes - Oficina Municipal de Información Turística de Vigo,lugares,35,Puntos de información turística,Información,Estación Marítima de Ría (interior),36202,986224757,www.turismodevigo@vigo.org,Esta Oficina permanecerá aberta durante todo o ano cos seguintes horarios: Horario de verán: (De Abril a Setembro ): de luns a domingo: de 9:00 a 21:00 h. Horario de inverno: (De Outubro a Marzo): de luns a domingo: de 9:00 a 18:00 h,http://www.turismodevigo.org/sites/turismodevigo/files/lug190.jpg,42.2414195978855,-8.72840054853745,,gl-ES
8556,Oficina de Turismo de Vigo (Xunta de Galicia),lugares,35,Puntos de información turística,Información,"Cánovas del Castillo, 22",36202,986430577,,"Esta Oficina, dependente da Xunta de Galicia, permanecerá aberta durante todo o ano cos seguintes horarios: Luns a venres: de 09:30 a 14:00 e de 16:30 a 18:30 h. Sábados: de 10:00 a 13:30 h.",http://www.turismodevigo.org/sites/turismodevigo/files/lug191.jpg,42.2401179157237,-8.72616634196882,,gl-ES
8545,Ermita de la Guía,lugares,41,Turismo urbano,Arquitectura relixiosa,Monte de A Guía. Parroquia de Teis.,36207,,,A Ermida está dedicada á Virxe da Guía e ao Sagrado Corazón de Xesús.,http://www.turismodevigo.org/sites/turismodevigo/files/lug177.jpg,42.2555015543566,-8.70180430477845,,gl-ES
8544,Capilla de Nuestra Señora del Alba,lugares,41,Turismo urbano,Arquitectura relixiosa,Monte Alba,36315,,,"A planta desta Ermida está formada por dous rectángulos, un maior de 9.1 por 7 metros e o outro de 7.2 por 6 metros. Nos muros exteriores podemos ver un traballo de cadeirado, con bloques non sempre regulares.",http://www.turismodevigo.org/sites/turismodevigo/files/lug176.jpg,42.172496577151,-8.73613602619688,,gl-ES
8533,Cruceiro de Taberna,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Taberna, s/n",36391,,,"No reverso mostra a Piedade, de pé e sostendo o corpo do seu fillo morto.",http://www.turismodevigo.org/sites/turismodevigo/files/lug159.jpg,42.1873722995241,-8.77704244653249,,gl-ES
8534,Cruceiro da rúa Poboadores,lugares,37,Edificios singulares,Arquitectura relixiosa,"Poboadores, s/n",36202,,,É un cruceiro con dobre función. A parte inferior é un peto de ánimas e a superior é un cruceiro.,http://www.turismodevigo.org/sites/turismodevigo/files/lug160.jpg,42.2358539720406,-8.73030046908426,,gl-ES
8536,Cruceiro do adro da igrexa de Valadares,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Igrexa, s/n",36314,,,"A cruz é cadrada e no anverso ten a crucifixión, e no reverso á Piedade con fillo nos brazos, moito máis pequeno que a nai.",http://www.turismodevigo.org/sites/turismodevigo/files/lug162.jpg,42.1776165905781,-8.72407492468296,,gl-ES
8537,Edificio José Mouriño Vilas,lugares,37,Edificios singulares,Arquitectura civil,"Urzaiz, 5",36201,,,O edificio foi deseñado en 1946 polo arquitecto Pascual Bravo Sanfeliú. Este edificio destaca pola súa altura e xogo de volumes na parte superior.,http://www.turismodevigo.org/sites/turismodevigo/files/lug163.jpg,42.2358124686976,-8.71934207260909,,gl-ES
8538,Biblioteca Braille de la Once,lugares,37,Edificios singulares,Biblioteca,"Gran Vía, 15",36203,986227208,,Espazo dedicado á lectura e préstamo de libros con exemplares adaptados ás necesidades dos deficientes visuais.,http://www.turismodevigo.org/sites/turismodevigo/files/lug167.jpg,42.2333214606006,-8.71688940745036,,gl-ES
8539,Biblioteca de Torrecedeira,lugares,37,Edificios singulares,Biblioteca,"Torrecedeira, 86",36208,986813739,,Sala de lectura e servizo de préstamo de gran demanda e crecente utilización.,http://www.turismodevigo.org/sites/turismodevigo/files/lug170.jpg,42.2272984318301,-8.73462744813371,,gl-ES
8535,Cruceiro da fachada da igrexa da Consolación,lugares,37,Edificios singulares,Arquitectura relixiosa,Plaza da Consolación,36208,,,Soamente se conserva a columna coa cruz.,http://www.turismodevigo.org/sites/turismodevigo/files/lug161.jpg,42.2208535634188,-8.74530933738075,,gl-ES
8540,Cruceiro da Guía,lugares,37,Edificios singulares,Arquitectura relixiosa,A Guía,36207,,,Cruceiro con base cuadrangular sobre unha afloración granítica.,http://www.turismodevigo.org/sites/turismodevigo/files/lug172.jpg,42.256191539078,-8.70260156017203,,gl-ES
8541,Cruceiro de Cruceiro,lugares,37,Edificios singulares,Arquitectura relixiosa,"O Cruceiro, s/n",36390,,,"En cada cara aparecen caras de anxos, agás na cara anterior, baixo o Cristo onde aparece unha caveira representando o monte Gólgota.",http://www.turismodevigo.org/sites/turismodevigo/files/lug173.jpg,42.1824621323533,-8.80215958086106,,gl-ES
8542,Cruceiro do adro da igrexa de Coruxo,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Igrexa, s/n",36391,,,"Representa a crucifixión, onde Cristo ten tres cravos, as pernas flexionadas e a cabeza ladeada. No reverso móstrase a Piedade, cun Cristo lixeiramente menor que a Virxe.",http://www.turismodevigo.org/sites/turismodevigo/files/lug174.jpg,42.1886496254623,-8.77662209131498,,gl-ES
8543,Mosteiro da Visitación das Salesas Reais,lugares,37,Edificios singulares,Mosteiro,"Montecelo, 14",36207,,,"O mosteiro da Visitación das Salesas Reales foi proxectado en 1942 polo arquitecto Antonio Pazos. Está situado no barrio da Calzada de Teis, próximo á Rúa Sanjurjo Badía.",http://www.turismodevigo.org/sites/turismodevigo/files/lug175.jpg,42.2430174691154,-8.7047242214613,,gl-ES
8557,Oficina Municipal de Turismo de Vigo,lugares,35,Puntos de información turística,Información,"Teófilo Llorente, 5",36202,986224757,,Esta Oficina permanecerá aberta durante todo o ano cos seguintes horarios: Luns a venres: de 8:30 a 19:30 h. Sábados: de 13:00 a 18:00 h.,http://www.turismodevigo.org/sites/turismodevigo/files/lug192.jpg,42.2386738785973,-8.7283100307374,,gl-ES
8558,Punto de Información Turística en Vigo,lugares,35,Puntos de información turística,Información,"Praza do Rei, s/n",36202,986810171,,Punto de información turística dentro do propio edificio do concello.,http://www.turismodevigo.org/sites/turismodevigo/files/lug193.jpg,42.2364150396916,-8.72663877418901,,gl-ES
8572,Barreiros,lugares,44,Praias,Praias,,36390,,,Praia aberta cunha ocupación baixa na época de verán debido á súa ondada moderada. A súa lonxitude aproximada é de 100 metros de area branca e fina.,,42.1804114421056,-8.81252570666434,,gl-ES
8573,Praia do Vao,lugares,44,Praias,Praias,Fontenla,36391,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 800 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug208.jpg,42.1979756649772,-8.79368501672135,,gl-ES
8574,A Sirenita,lugares,44,Praias,Praias,Breadouro,36391,,,"A súa forma é en cuncha, con base de area de cor branco e gran fino. Praia resgardada, vixiada e con zona para fondeo de embarcacións.",http://www.turismodevigo.org/sites/turismodevigo/files/lug209.jpg,42.1996303116164,-8.78676529052567,,gl-ES
8575,O Fechiño,lugares,44,Praias,Praias,A Carrasqueiro,36391,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 100 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug210.jpg,42.2008825822571,-8.78443554241418,,gl-ES
8576,As Barcas,lugares,44,Praias,Praias,,36391,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 175 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug211.jpg,42.2031476719644,-8.78154225124243,,gl-ES
8577,Samil,lugares,44,Praias,Praias,Samil,36212,,,"Ten forma de cuncha, a area é de cor branca e gran fino. Está resgardada aínda que é algo ventosa e de ondada moderada.  Pódese acceder a esta mediante a liña de autobuses urbanos con dirección a Samil.",http://www.turismodevigo.org/sites/turismodevigo/files/lug212.jpg,42.2098022109307,-8.77610577844538,,gl-ES
8579,O Tombo do Gato o De la Fuente,lugares,44,Praias,Praias,,36212,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. Está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug214.jpg,42.2201378061408,-8.7759250068458,,gl-ES
8580,As Fontes,lugares,44,Praias,Praias,A Ameixeira,36212,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 150 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug215.jpg,42.2225208347114,-8.77294785342439,,gl-ES
8581,A Mourisca o Los Olmos,lugares,44,Praias,Praias,A Fonte,36202,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 150 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug216.jpg,42.2241000421769,-8.77081337872295,,gl-ES
8582,O Cocho,lugares,44,Praias,Praias,Alcabre,36202,,,"Praia de area fina, resgardada do vento e cunha ocupación media na época de verán. A súa lonxitude aproximada é de 250 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug217.jpg,42.2242532733066,-8.76939093790816,,gl-ES
8571,Canto de Area,lugares,44,Praias,Praias,,36390,,,Praia aberta cunha ocupación baixa na época de verán debido á súa ondada moderada. A súa lonxitude aproximada é de 120 metros de area branca e fina.,http://www.turismodevigo.org/sites/turismodevigo/files/lug206.jpg,42.1822614861385,-8.81270046350073,,gl-ES
8570,Toralla,lugares,44,Praias,Praias,Toralla,36391,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 200 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug205.jpg,42.2002158366033,-8.80056940643516,,gl-ES
8559,Punto de Información Turístico (Padroado Turismo RRBB),lugares,35,Puntos de información turística,Información,Avda. de Peinador,36218,986804100,www.turismodevigo.es,Esta Oficina permanecerá aberta durante todo o ano cos seguintes horarios: Luns a venres: de 8:30 a 19:30 h. Sábados: de 13:00 a 18:00 h.,http://www.turismodevigo.org/sites/turismodevigo/files/lug194.jpg,42.2265494681754,-8.63249208594621,,gl-ES
8560,Oficina de Turismo de Vigo (Xunta de Galicia),lugares,35,Puntos de información turística,Información,"Estación Marítima, s/n",36202,986224787,,Oficina municipal de información turística e centro de recepción de visitantes.,http://www.turismodevigo.org/sites/turismodevigo/files/lug195.jpg,42.2366744994674,-8.73204001129307,,gl-ES
8561,Igrexa de Matamá,lugares,37,Edificios singulares,Arquitectura relixiosa,Calle de los Canteiros,36213,,,"Esta é unha Igrexa cunha gran torre no campanario, segundo os vellos libros de texto. Na Igrexa hai un vello retablo que pertenceu á antiga Colexiata de Santa María e que foi adquirido por 3000 reais.",http://www.turismodevigo.org/sites/turismodevigo/files/lug196.jpg,42.199579059208,-8.73806158328729,,gl-ES
8562,Cruceiro do adro da igrexa de Comesaña,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Igrexa, s/n",36213,,,Como única representación ten a Cristo crucificado con tres cravos.,http://www.turismodevigo.org/sites/turismodevigo/files/lug197.jpg,42.200964744919,-8.73847980073568,,gl-ES
8563,Instituto Ferial de Vigo-IFEVI,lugares,41,Turismo urbano,Exposicións e actividades,"Avda. do Aeroporto, 772",36218,986486144,www.ifevi.com,"Con preto de cen eventos e unha afluencia de público que rolda o millón de visitantes ao ano, o carácter dinámico e innovador de IFEVI é hoxe a mellor garantía de éxito para o profesional disposto a crecer e asumir novos retos.",http://www.turismodevigo.org/sites/turismodevigo/files/lug198.jpg,42.2234311669436,-8.63867829275966,,gl-ES
8564,O Portiño,lugares,44,Praias,Praias,O Portiño,36392,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 100 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug199.jpg,42.1680025976903,-8.81644920096227,,gl-ES
8565,Os Muiños,lugares,44,Praias,Praias,A Corveira,36392,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 150 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug200.jpg,42.1746370574708,-8.81422178182862,,gl-ES
8566,Noivos,lugares,44,Praias,Praias,,36390,,,Praia aberta cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 100 metros de area fina.,http://www.turismodevigo.org/sites/turismodevigo/files/lug201.jpg,42.1759935972656,-8.81410033237597,,gl-ES
8567,Buraca,lugares,44,Praias,Praias,Oia,36390,,,"Ten forma de cuncha e a súa area é de cor branca e gran fino. Praia resgardada, ventosa e con ondada moderada o que favorece a práctica do baño.",http://www.turismodevigo.org/sites/turismodevigo/files/lug202.jpg,42.1899040543099,-8.81244719109143,,gl-ES
8568,O Fuchiño,lugares,44,Praias,Praias,Oia,36390,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 900 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug203.jpg,42.1921280883911,-8.80277164069544,,gl-ES
8569,Canido,lugares,44,Praias,Praias,Canido,36390,,,"Praia de area fina, resgardada do vento e cunha ocupación alta na época de verán. A súa lonxitude aproximada é de 300 metros e está galardoada coa bandeira azul.",http://www.turismodevigo.org/sites/turismodevigo/files/lug204.jpg,42.1938500750542,-8.79731299529034,,gl-ES
8500,Xardíns de Eijo Garay,lugares,42,Xardíns urbanos,Parque,Concepción Arenal,36201,,,Este parque ten unha extensión de 18.000 m2. Nestes xardíns está situada a Xefatura ou Comandancia de Mariña e preciosas fontes como a do galo.,http://www.turismodevigo.org/sites/turismodevigo/files/lug122.jpg,42.2395937555774,-8.718588530707,,gl-ES
8499,Vivendas irmáns Suárez Eire/Purificación Suárez,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 17",36201,,,"Exemplo de eclecticismo moderno, o edificio ten unha cornixa decorada, uns balcóns con reforzos de pedra e varandas de ferro. Como material construtivo utilizouse o granito da Serra de Castrelos.",http://www.turismodevigo.org/sites/turismodevigo/files/lug121.jpg,42.2391518223023,-8.72105606399042,,gl-ES
8498,Vivendas da rúa Uruguay,lugares,37,Edificios singulares,Arquitectura civil,"Uruguay, 11",36201,,,Edificio eclepticista proxectado por Genaro de la Fuente.,http://www.turismodevigo.org/sites/turismodevigo/files/lug120.jpg,42.2365210720317,-8.71807674533958,,gl-ES
8497,Visitación de las Salesas Reales,lugares,37,Edificios singulares,Arquitectura relixiosa,Sanjurjo Badía y Coutadas,36207,,,Trátase dun edificio deseñado por Antonio Pazos seguindo un estilo rexionalista aínda que con certo aire medieval. Data de 1942.,http://www.turismodevigo.org/sites/turismodevigo/files/lug119.jpg,42.2441463483087,-8.70338304041177,,gl-ES
8501,Centro de Divulgación Arqueolóxico Municipal,lugares,37,Edificios singulares,Arquitectura civil,Bajada a la Playa s/n. Saians.,36392,986460812,,"Trátase dunha iniciativa pioneira en Galicia que pretende coordinar, controlar, integrar, racionar e orientar todas as iniciativas en relación coa divulgación, didáctica e posta en valor da riqueza arqueolóxica de Vigo.",http://www.turismodevigo.org/sites/turismodevigo/files/lug123.jpg,42.1672680419837,-8.80652151571956,,gl-ES
8502,Igrexa de Valadares,lugares,37,Edificios singulares,Arquitectura relixiosa,Parroquia de Valadares,36314,,,"Igrexa rectangular, con nave única, cabeceira cadrada e torre campanario pegada á fachada, a cal mostra unha portada rematada por un frontón que enmarca a representación de San Andrés.",http://www.turismodevigo.org/sites/turismodevigo/files/lug124.jpg,42.177619128566,-8.72471713210472,,gl-ES
8503,Muíño Maquías,lugares,37,Edificios singulares,Arquitectura popular,Cerca del embalse de Zamáns,36310,,,"Trátase dun conxunto etnográfico formado por dous muíños. O principal, ademais de muíño tamén é vivenda. Ambos os dous conservan todas as canles e acuedutos que levaban a auga para poñer en marcha o muíño.",http://www.turismodevigo.org/sites/turismodevigo/files/lug125.jpg,42.1582897739415,-8.69070657279798,,gl-ES
8504,Igrexa de Santo Estevo de Beade,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Igrexa, s/n",36312,,,"A Igrexa actual data do século XVII. No seu adro encóntrase un cruceiro, de orixe descoñecida, que se situou nese lugar arredor do 1854.",http://www.turismodevigo.org/sites/turismodevigo/files/lug126.jpg,42.1921964838636,-8.70648379353185,,gl-ES
8505,Igrexa de Santiago de Bembrive,lugares,37,Edificios singulares,Arquitectura relixiosa,Parroquia de Bembrive,36313,,,Esta Igrexa sofre varias modificacións ao longo da súa historia. As pedras traballadas dos seus muros falan da posible existencia dunha edificación menor.,http://www.turismodevigo.org/sites/turismodevigo/files/lug128.jpg,42.2038660672611,-8.68673752412871,,gl-ES
8506,Cristo do Cacheno,lugares,37,Edificios singulares,Arquitectura relixiosa,"Baruxáns, s/n",36214,,,O Cristo do Cacheno é un dos cruceiros máis sobresaíntes de Galicia.,http://www.turismodevigo.org/sites/turismodevigo/files/lug129.jpg,42.206352898672,-8.69837559675137,,gl-ES
8507,Mámoas de Chan dos Touciños,lugares,41,Turismo urbano,Patrimonio arqueolóxico,Candeán,36217,,,"Nun radio de menos de cen metros foron localizadas as catro mámoas coñecidas como de Chan dos Touciños. Monumentos funerarios nos que, polo menos nas tres primeiras está ao descuberto o acceso á cámara megalítica.",http://www.turismodevigo.org/sites/turismodevigo/files/lug130.jpg,42.2494113912042,-8.6665618445203,,gl-ES
8496,Reitorado da Universidade de Vigo,lugares,37,Edificios singulares,Arquitectura civil,Campus Universidade de Vigo,36310,,,"Forma parte do conxunto de Lagoas-Marcosende (centro comercial, aulario e teatro) deseñado polo arquitecto Enric Miralles.",http://www.turismodevigo.org/sites/turismodevigo/files/lug117.jpg,42.170191153903,-8.6849793333006,,gl-ES
8495,Pazo de San Roque,lugares,37,Edificios singulares,Edificio histórico,San Roque,36204,,,Trátase dunha propiedade privada non visitable aínda que na actualidade o parque deste magnífico edificio está aberto ao público.,http://www.turismodevigo.org/sites/turismodevigo/files/lug116.jpg,42.2272026817145,-8.71116081833371,,gl-ES
8494,Pazo de Rivera Atienza,lugares,37,Edificios singulares,Edificio histórico,Callejón de Rivera Atienza,36205,986261859,,Destacar a ampla solaina que se abre na fachada posterior do edificio así como o impoñente portalón de entrada no que hai un escudo ovalado.,,42.2291469204331,-8.69810573715797,,gl-ES
8484,Igrexa Asilo das Irmanciñas dos Pobres,lugares,37,Edificios singulares,Arquitectura relixiosa,"Pi y Margall, nº 2",36202,,,"O proxecto do edificio é de estilo neogótico e aparece asinado polo arquitecto Manuel Felipe Quintana en 1892, aínda que as obras remataron en 1910.",http://www.turismodevigo.org/sites/turismodevigo/files/lug104.jpg,42.2358186024561,-8.72897226962498,,gl-ES
8485,Igrexa de San Salvador de Coruxo,lugares,37,Edificios singulares,Arquitectura relixiosa,Parroquia de Coruxo. Valle del Fragoso,36391,,,"A actual Igrexa foi, na súa orixe, unha Igrexa monasterial. Ten planta basilical de tres naves e tres ábsidas semicirculares, sendo o central máis ancho e elevado.",http://www.turismodevigo.org/sites/turismodevigo/files/lug105.jpg,42.1897048190268,-8.77532564412162,,gl-ES
8486,Igrexa de Santa Cristina,lugares,37,Edificios singulares,Arquitectura relixiosa,"Santa Cristina, s/n",36214,,,"Igrexa de estilo románico, aínda que desgraciadamente perdeu gran parte dos seus elementos románicos. Lévase a cabo una remodelación no último terzo do século XIX sobre o antigo edificio.",http://www.turismodevigo.org/sites/turismodevigo/files/lug106.jpg,42.2277580653161,-8.69560585941034,,gl-ES
8487,Igrexa de Santa María de Castrelos,lugares,37,Edificios singulares,Arquitectura relixiosa,Rúa A Pastora,36213,,,"É o templo mellor conservado  do románico vigués, xunto coa de Santiago de Bembrive e a de San Salvador de Corujo. Data do ano 1216.",http://www.turismodevigo.org/sites/turismodevigo/files/lug107.jpg,42.2105307739239,-8.72568075883542,,gl-ES
8488,Igrexa de Santiago O Maior,lugares,37,Edificios singulares,Arquitectura relixiosa,"Avda García Barbón, s/n",36201,,,"A súa elaboración encárgase a Manuel Felipe Quintana, quen en 1896 redacta definitivamente o proxecto. A Igrexa ten un corte medieval historicista; a súa fachada principal mostra un estilo neogótico.",http://www.turismodevigo.org/sites/turismodevigo/files/lug108.jpg,42.2368802993843,-8.71797819437348,,gl-ES
8489,Paseo Avenida de Castelao,lugares,42,Xardíns urbanos,Parque,Avda. de Castelao,36209,,,Constitúe unha importante zona verde no núcleo da cidade onde é posible practicar baloncesto na súa cancha ou simplemente pasear e relaxarse.,http://www.turismodevigo.org/sites/turismodevigo/files/lug110.jpg,42.2202588033638,-8.73949315574245,,gl-ES
8490,Pazo da Pastora,lugares,37,Edificios singulares,Edificio histórico,Rúa do Conde,36210,,,Trátase dunha propiedade privada non visitable. Destaca o magnífico escudo da fachada que presenta curiosos detalles escultóricos. A fachada suroeste data de 1815.,http://www.turismodevigo.org/sites/turismodevigo/files/lug111.jpg,42.2205364372103,-8.72588257725417,,gl-ES
8491,Pazo da Raposeira,lugares,37,Edificios singulares,Edificio histórico,Raposeira,36214,,,Trátase dunha propiedade privada non visitable. Magnifícase a construción en granito de dúas plantas e con forma de U.,http://www.turismodevigo.org/sites/turismodevigo/files/lug112.jpg,42.2155363924702,-8.70032814254929,,gl-ES
8492,Pazo de Castrelos,lugares,37,Edificios singulares,Edificio histórico,Parque de Castrelos,36213,986295075,,Foi declarado monumento histórico artístico dende 1955. Na actualidade é sede do Museo Municipal Quiñones de León no que destaca a presenza de coleccións de Arqueoloxía e de Pintura.,http://www.turismodevigo.org/sites/turismodevigo/files/lug113.jpg,42.213311575337,-8.72769319007678,,gl-ES
8493,Pazo de Ribeira,lugares,37,Edificios singulares,Edificio histórico,,36205,,,Trátase dunha propiedade privada non visitable. O elemento máis característico do pazo é o portalón.,,42.2291469204331,-8.69810573715797,,gl-ES
8483,Grupo de Casas de Benito Sanjurjo,lugares,37,Edificios singulares,Arquitectura civil,"Urzaiz, 11-23",36201,,,Grupo de sete casas promovidas por Benito Sanjurjo Ramírez de Arellano entre os anos 1903-1912 e proxectadas por Michel Pacewicz e Jenaro de la Fuente Domínguez.,http://www.turismodevigo.org/sites/turismodevigo/files/lug103.jpg,42.2357032808222,-8.71912602387196,,gl-ES
8508,Soportais do Berbés,lugares,37,Edificios singulares,Arquitectura civil,Praza da Constitución,36202,,,"Declarados monumento histórico-artísticos o 8 de febreiro de 1946. A súa disposición recorda ás típicas rúas santiaguesas. No seu entorno destacan as edificacións de corte mariñeiro, casas pequenas e pequenas tabernas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug132.jpg,42.2374477173206,-8.72799196493196,,gl-ES
8517,Cruceiro do interior do cemiterio de Matamá,lugares,37,Edificios singulares,Arquitectura relixiosa,"Pereiró, s/n",36213,,,"Destacar que en fronte do cruceiro hai un ""Pousadoiro"" de ataúdes que data de 1953.",http://www.turismodevigo.org/sites/turismodevigo/files/lug142.jpg,42.1994404900707,-8.73744216564666,,gl-ES
8522,Cruceiro do adro da Igrexa de Beade,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Igrexa, s/n",36312,,,"A cruz é lisa e ten a Cristo crucificado, con tres cravos, pernas flexionadas e a cabeza inclinada cara o lado dereito. No reverso aparece a Piedade. Consérvanse ademais dúas cruces lisas na entrada do adro sobre o muro.",http://www.turismodevigo.org/sites/turismodevigo/files/lug147.jpg,42.1921825359277,-8.70686499209293,,gl-ES
8524,Cruceiro da Igrexa de Sta Cristina de Lavadores,lugares,37,Edificios singulares,Arquitectura relixiosa,Igrexa de Sta. Cristina de Lavadores,36214,,,"Do cruceiro orixinal só se conserva a cruz na que se representa a Cristo crucificado con tres cravos, en posición ríxida e os brazos paralelos.",http://www.turismodevigo.org/sites/turismodevigo/files/lug150.jpg,42.2267001927865,-8.69693779009189,,gl-ES
8525,Vivendas para a Compañía Carbonera,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 6, 7, 9",36201,,,"Destaca a falta de elementos decorativos e as formas redondeadas fálannos dun estilo racionalista. Como material construtivo utilizouse granito branco de gran fino, extraído da Serra de Castrelos, e pulido na superficie.",http://www.turismodevigo.org/sites/turismodevigo/files/lug151.jpg,42.2390503843608,-8.72258298315118,,gl-ES
8526,Cruz da Costa,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Costa, s/n",36213,,,Ten representados os elementos da paixón e a inscrición ilexible dentro dunha lenda.,http://www.turismodevigo.org/sites/turismodevigo/files/lug152.jpg,42.2087102951328,-8.7213517269346,,gl-ES
